"tweetid";"user";"date";"lang";"content"
"164227768631042048";"sevillajordi";"2012-01-31 07:05:25";"es";"De que hablan en los Consejos Europeos cuando no hablan de lo que todos hablan en la calle y de lo que todos quieren hablar?"
"164234601022242816";"Carlos_Latre";"2012-01-31 07:32:34";"es";"Buenos días!!!;) maquillaje dsd las 7h!! Con ilusión!!!;) vamos!!;)"
"164239683281362945";"sevillajordi";"2012-01-31 07:52:46";"es";"RT @MOvidio73: @sevillajordi Hay un problema de comunicación,no de código sino de sintonía. La política se aleja cada día más del ciudadano."
"164244586594709504";"anabelenroy_tve";"2012-01-31 08:12:15";"es";"Portada El Periódico http://t.co/PyL3MU93 ..."
"164254585010143232";"Tonicanto1";"2012-01-31 08:51:59";"es";"Buenos días a todos!"
"164254968369520640";"anapastor_tve";"2012-01-31 08:53:30";"es";"Empezamos en 5 minutos....hoy con el ministro de Justicia, Alberto Ruiz Gallardón. Que no se mueva nadie!!! :-)))"
"164260709457334272";"iescolar";"2012-01-31 09:16:19";"es";"En el blog: El mudo deslenguado http://t.co/LC9f9D3A"
"164265573444886528";"JAMonago";"2012-01-31 09:35:39";"es";"Camino de Lobón... empieza a funcionar la primera planta autorizada de residuos eléctricos y electrónicos de la región..."
"164283730154885121";"PabloAIglesias";"2012-01-31 10:47:48";"es";"Algunos critican q Asturias celebre dos elecciones autonómicas en apenas 10 meses. En 2003 aplaudían q Aguirre las convocase en Madrid"
"164297297478418433";"AlexdelaIglesia";"2012-01-31 11:41:42";"es";"¡Noticias descombacantes! está disponible! http://t.co/pdWFYyRa ▸ Historias del día por @secundelarosa @iwanttobefreak @isaachacksimov"
"164309628321148929";"SerranoAlfonso";"2012-01-31 12:30:42";"es";"PENSAMIENTOS PARA NUEVOS TIEMPOS: Gobernar es un arte… y sin mayoría un mérito polít... http://t.co/r31Bzxah"
"164311892901367809";"riverakiko";"2012-01-31 12:39:42";"es";"Jajajajja me he confundido jopeeeee @jessica_bueno90  ella es la unica mujer de mi vida"
"164323961784639488";"_Rubalcaba_";"2012-01-31 13:27:40";"es";"Una mujer referente del PSOE en la lucha por la igualdad: Micaela Navarro en primera línea con Rubalcaba. http://t.co/PCAPmtMo"
"164329800931098624";"mariviromero";"2012-01-31 13:50:52";"es";". @eliasbendodo  asegura que los malagueños darían ""un suspenso"" a la gestión de la Junta en la última legislatura http://t.co/GtqxBSmg"
"164336371820011520";"sevillajordi";"2012-01-31 14:16:58";"es";"RT @PwC_Spain: Estado ahorraría más d 1.000 mm. al año con la puesta en marcha de centros de servicios compartidos http://t.co/0UmOBSyT #PwC"
"164349202716049408";"alferma1";"2012-01-31 15:07:58";"es";"Venancio Blanco, patrimonio Salamanca y su provincia. Esta tarde, 20,30 horas en el Liceo, el documental de su vida. http://t.co/kgMvwbmZ"
"164352243842289665";"mariviromero";"2012-01-31 15:20:03";"es";"La obsesion de #Griñan http://t.co/c1bg9y4N"
"164355895881515008";"SSantiagosegura";"2012-01-31 15:34:34";"es";"Vidas ejemplares http://t.co/ghemqUAE"
"164362470151028736";"JuanraLucas";"2012-01-31 16:00:41";"es";"Yo seguiré escanciando con Preciado. Ánimo, maestro http://t.co/TBgkQRbY"
"164365328070094848";"lazaroelmundo";"2012-01-31 16:12:02";"es";"hay que reconocer que la respuesta de jorge fernández a amaiur ha sido contundente: 'se le debería caer la cara de vergüenza'"
"164368362477068288";"mariviromero";"2012-01-31 16:24:06";"es";"Olvidados en el corazón de África http://t.co/g5HqGIyP"
"164370816472064000";"morenobarber";"2012-01-31 16:33:51";"es";"Ángel Gabilondo estrena un blog de reflexión y pensamiento. En 24 horas recibe decenas de comentarios bien interesantes http://t.co/7UWGeGcv"
"164374529458712576";"Amartinbeaumont";"2012-01-31 16:48:36";"es";"""@copeatalaya: Hoy el control del programa esta abarrotado. Gente entusiasmada con su trabajo. Merece la pena verlos seguir el programa."
"164376169284763648";"Lissavetzky_M";"2012-01-31 16:55:07";"es";"Madrid Espacios y Congresos, una empresa dedicada a centrifugar la deuda del Ayuntamiento de Madrid. http://t.co/kSOLyme5"
"164384828760915969";"mjguemes";"2012-01-31 17:29:31";"es";"Urkullu: ""¿Por qué no va a ser posible que el Gobierno del PP hable con ETA en un tiempo de cese definitivo si ya lo hizo en una tregua?"""
"164391466737733633";"morenobarber";"2012-01-31 17:55:54";"es";"Cuidado con la historia de la deuda: EL PAÍS también incorpora el blog de Paul Krugman a su nueva web de Economía http://t.co/QBH1ANsD"
"164393106102431746";"mariviromero";"2012-01-31 18:02:25";"es";"Bueno pues se le acaba de caer su primer diente a mi peque ;-))) así que esta noche viene el ratoncito Pérez ;-)) http://t.co/rf7rp5tI"
"164400494108872704";"Albert_Rivera";"2012-01-31 18:31:46";"es";"El PP incumple su programa y no garantizará en la reforma educativa que se pueda tener 1 educación bilingüe en Cataluña. #pepevergencia"
"164411148559585281";"marianorajoy";"2012-01-31 19:14:07";"es";"Reunión con el presidente del PNV, Íñigo Urkullu http://t.co/Rb8jaSr6"
"164411401027334144";"cayo_lara";"2012-01-31 19:15:07";"es";"TERROCAPITALISMO. Estamos en un estado de excepción económica con el mercado como patria y los bancos como fuerzas armadas."
"164421750598287360";"anapastor_tve";"2012-01-31 19:56:14";"es";"Mañana en #losdesayunosdetve Carme Chacón. Ademas hablaremos en tertulia de los cambios en educación para la ciudadanía y el bachillerato."
"164427501928579074";"PaulaVazquezTV";"2012-01-31 20:19:06";"es";"Primer día de grabación ! Soy tan feliz http://t.co/CO4ojFhd"
"164431682848559105";"arsenioescolar";"2012-01-31 20:35:42";"es";"Adivina qué deportista de élite va a llevar el logo de @20m en su indumentaria de competición"
"164442378109857792";"mjguemes";"2012-01-31 21:18:12";"es";"Un Gollum de Lego http://t.co/6v3p5eEG"
"164458127750742017";"mariviromero";"2012-01-31 22:20:47";"es";"¡Lo mejor de mi timeline está disponible! http://t.co/0l0HzKDb ▸ Historias del día por @soydelia @mario_bilbao @charodona @vacp5 @gancedo"
"164470090908184576";"mjguemes";"2012-01-31 23:08:20";"es";"""Como siempre ves pero no observas"" SH"
"164478277015183360";"Enric_Hernandez";"2012-01-31 23:40:51";"es";"Griñán da el paso y apuesta por Chacón, la policía saldrá de los #CIE y el hambre acecha en Grecia. http://t.co/uflrG2MD#portadaEPC"
"164478459211546625";"Ignacos";"2012-01-31 23:41:35";"es";"Un artículo en homenaje a ""Los héroes de Orzán"" http://t.co/QzkYLMY6 #heroesOrzan http://t.co/tEebzeuW"
"164507157784571904";"SSantiagosegura";"2012-02-01 01:35:38";"es";"Muy buenas noches followercetes! http://t.co/atUVngT6"
"164544086399913987";"riverakiko";"2012-02-01 04:02:21";"es";"Todos siguiendo a @josederico  y @eltzunamy07  creadores de #RayosDeSol  #TeFuiste  grandes amigos grandes profesionales y grandes personas"
"164582518492901376";"Cepeda";"2012-02-01 06:35:04";"es";"Buenos días a todos! Así amanece Madrid: http://t.co/iudGmMiv"
"164584686172123136";"anabelenroy_tve";"2012-02-01 06:43:41";"es";"Fernandez Díaz,Interior,habla d nuevo tiempo n lucha antiterrorista,aunq desconfía d ETA.Pide prudencia,sentido d Estado a fuerzas políticas"
"164591228510420992";"anabelenroy_tve";"2012-02-01 07:09:41";"es";"Muere tiroteado,x un hombre con uniforme dl Ejército afgano,soldado OTAN n Afganistán,según organización q no dice nacionalidad dl fallecido"
"164612664595709952";"anabelenroy_tve";"2012-02-01 08:34:52";"es";"La prima de riesgo de España abre sin cambios en 318 puntos básicos"
"164614137752715267";"anabelenroy_tve";"2012-02-01 08:40:43";"es";"TURNER,dueña CNN,TNT,Cartoon Network...lanza en España TCMAutor. Canal d pago con obras más representativas d directores d todos los tiempos"
"164614410348929026";"mariviromero";"2012-02-01 08:41:48";"es";"La Bullipedia de Ferran Adrià  http://t.co/mP98KgWc via @elmundoes"
"164615077704634369";"mariviromero";"2012-02-01 08:44:27";"es";"Oña exige las mismas condiciones a Fuengirola para ampliar su puerto  http://t.co/578MGHdq via @elmundoes"
"164617427534086144";"anapastor_tve";"2012-02-01 08:53:47";"es";"Empezamos en diez minutos....hoy con Carme Chacón...."
"164621901187125248";"Buenafuente";"2012-02-01 09:11:34";"es";"Buenos días!!!"
"164624601832361984";"sanchez_sonia";"2012-02-01 09:22:18";"es";"La reforma educativa no estará en marcha el próximo curso #wertenLaSER"
"164638712716730368";"JAMonago";"2012-02-01 10:18:22";"es";"Camino de Lisboa... encuentro con Embajador español, reunión con empresarios de Portugal y España, promoción de Extremadura..."
"164643828207325184";"iescolar";"2012-02-01 10:38:42";"es";"El ministro @jiwert se traga las mentiras sobre Educación para la Ciudadanía. No salgo de mi asombro http://t.co/IDTuJGvU"
"164644701339795456";"anabelenroy_tve";"2012-02-01 10:42:10";"es";"Federico Trillo será nombrado embajador de España en EE.UU."
"164650632173731840";"Tonicanto1";"2012-02-01 11:05:44";"es";"Comienza la comparecencia del ministro en la comisión de agricultura, pesca y medio ambiente."
"164667368457502720";"emontanes";"2012-02-01 12:12:14";"es";"«Cuando vi el 15-M pensé: ¿qué hacen estos hijos de socialistas aquí y no en nuestras asambleas?» - ABC.es http://t.co/E5KZfmhp via @abc_es"
"164669518478712832";"Borja_Fadon";"2012-02-01 12:20:47";"es";"Servicial hasta la muerte, servil ni en la muerte. Bravo Leo Farache. #comercialesdepublicidad"
"164671107515953153";"Albert_Rivera";"2012-02-01 12:27:06";"es";"RT @DavidGerboles: Rivera recuerda a Rajoy que el PP prometió ajustar las leyes tras la sentencia sobre el Estatuto | http://t.co/pPlNefrr"
"164675368899457026";"Lissavetzky_M";"2012-02-01 12:44:02";"es";"No es el escenario de una película bélica. Es el Cementerio de La Almudena , un espacio que necesita protección  http://t.co/FL6lL1KE"
"164675821909450752";"GUTY14HAZ";"2012-02-01 12:45:50";"es";"Buenos días twitteros lo mas importante en la vida es acostarte y levantarte con la conciencia tranquila y nunca dejéis q os machaque nadie."
"164675984325480448";"mariviromero";"2012-02-01 12:46:28";"es";"El esperpento http://t.co/ONA7BfoB"
"164678210255192064";"carlosecue";"2012-02-01 12:55:19";"es";"Para ""despolitizar"" las cajas, el PP puso a Rato en Bankia. Para ""despolitizar"" las embajadas, pondrá a Trillo en EEUU. Cosas de la política"
"164679663044673536";"David_Busta";"2012-02-01 13:01:05";"es";"Dice Alex que muchas gracias por vuestras bienvenidas;-)"
"164680057925812224";"Borja_Fadon";"2012-02-01 13:02:40";"es";"ROO, un gran concepto de manos de Luis Gómez de Iberdrola. #comercialesdepublicidad"
"164685305872531460";"David_Busta";"2012-02-01 13:23:31";"es";"""@albertocogorro: @David_Busta suerte por leon trae un poco de cecina jejejee un abrazo tio""OTRO AMIGO;-)"
"164687076862857217";"mariviromero";"2012-02-01 13:30:33";"es";"Y mientras @javierarenas_pp ha presentado al dia de hoy 100 propuestas de Gobierno, #Griñan ha presentado 0 #elcambioandaluz"
"164697034845196288";"SergioRamos";"2012-02-01 14:10:08";"es";"Medio obligado pero ahí esta el fenómeno. http://t.co/gXzUllAl"
"164699726493655040";"SergioRamos";"2012-02-01 14:20:49";"es";"...que la acción no es merecedora de tarjeta, se mantenga la sanción. Son cosas que solo pasan aquí. Que le vamos hacer..!!"
"164701135846907904";"EsperanzAguirre";"2012-02-01 14:26:25";"es";"Nuestro grupo quiere acercar más la actividad parlamentaria a los ciudadanos y que nuestros diputados se reúnan más con ellos."
"164712118120235009";"alfonsomerlos";"2012-02-01 15:10:03";"es";"""¿Ha destruido el @PSOE el futuro de una generación entera d españoles?"" Editorial 20.30 @13tv_AlDia @13television"
"164720350888857601";"javiersolana";"2012-02-01 15:42:46";"es";"Merece leerse  Intervencion presidente Parlamento Europeo Schulz's  European Council http://t.co/NYcMNe8h"
"164721052386209796";"mariviromero";"2012-02-01 15:45:33";"es";"Mas: ahora #Griñan ha gastado 300.000 e  en una campaña propagandística, ""Andalucía 10"", que mueve al sonrojo por su contenido de autobombo"
"164722550520299520";"carlos__alsina";"2012-02-01 15:51:31";"es";"Para amantes de documentos sonoros históricos. Grabación en el Air Force One tras asesinato Kennedy. http://t.co/Rwkhyk6A"
"164728936507506688";"mdcospedal";"2012-02-01 16:16:53";"es";"RT @OrellanaOsorio @mdcospedal ""El Gobierno d España está haciendo todas las reformas q necesita nuestro país,empezando por decir la verdad"""
"164731443925360640";"mariviromero";"2012-02-01 16:26:51";"es";"La tela de araña socialista en Andalucia  Parte 2 http://t.co/5lvob2IT"
"164746658016526336";"Lissavetzky_M";"2012-02-01 17:27:19";"es";".@DiegoCruz_: aceras con esguince de tobillo garantizado. Cementerio de La Almudena. http://t.co/E9azR9Sr http://t.co/g4MD0X79"
"164746839843811328";"Crisgallar";"2012-02-01 17:28:02";"es";"Un historiador justifica la investigación judicial de #garzon. Era ""imposible"" investigar desapariciones de otra forma http://t.co/GgGq3Uvi"
"164754602359660544";"abarceloh25";"2012-02-01 17:58:52";"es";"Hoy en @hora25 otra pillada de Rajoy, ""Vivo en un lío"", ha dicho, y las declaraciones surrealistas de algunos de sus ministros."
"164755335217811457";"FedericoQuevedo";"2012-02-01 18:01:47";"es";"Hoy toca @TDtarde @13television y no me resisto a dedicar este temazo a todo el equipo: http://t.co/itJcu40L"
"164758488361353216";"emontanes";"2012-02-01 18:14:19";"es";"Una tribu peruana aislada establece contacto con el mundo moderno - ABC.es http://t.co/Ssha90aQ via @abc_es"
"164758648231428096";"arsenioescolar";"2012-02-01 18:14:57";"es";"Recuentos y más recuentos en el PSOE. Dos dirigentes diferentes creen hoy que ganará Chacón con una ventaja cómoda de unos 50 votos"
"164759785433083906";"mariviromero";"2012-02-01 18:19:28";"es";"Escuchando a @JuanMa_Moreno en @laventana @La_SER #nomelopierdo"
"164761065312370688";"iescolar";"2012-02-01 18:24:33";"es";"Lo de la copia de la Gioconda me deja asombrado. ¿Cómo son de grandes los fondos del Prado para que siglos después descubran estas cosas?"
"164775149789384704";"anai_martin";"2012-02-01 19:20:31";"es";"Los del movimiento #yonopago vuelven al ataque. En el centro de Madrid están liando una buena"
"164777662773067776";"alfonsomerlos";"2012-02-01 19:30:30";"es";"Hoy en @13tv_AlDia entrevista a Juan Moscoso, portavoz d la plataforma d apoyo a @_Rubalcaba_  21.30 . es posible la regeneración dl @PSOE ?"
"164778477051068417";"iescolar";"2012-02-01 19:33:45";"es";"Buscando en los fondos del Museo del Prado, han encontrado una ley del aborto de Fernando VII. Que no la vea Gallardón, que nos la aplica."
"164786569977401345";"LosadaPescador";"2012-02-01 20:05:54";"es";"Boda ante el notario. Hemos hablado con el presidente del Consejo General del Notariado. @TelediarioInter 20:30"
"164792428631568385";"matrujil";"2012-02-01 20:29:11";"es";"Por cierto, en un debate en @cextremadura disfruté con la profesionalidad de #Indira y el equipo que tiene @beamaesso http://t.co/g84mXXMq"
"164797497791881216";"matrujil";"2012-02-01 20:49:19";"es";"No creo, no? Rubalcaba estalla contra Griñán por teléfono y amenaza con impugnarle - España http://t.co/MlmKwJcI via @elconfidencial"
"164801099423952896";"cayo_lara";"2012-02-01 21:03:38";"es";"CHISTE. Botín dice que los políticos no han sabido manejar la crisis. El pirómano se queja de la eficacia de los bomberos."
"164801671443132416";"Albert_Rivera";"2012-02-01 21:05:54";"es";"Mas va pidiendo concierto económico buscando l diferencia y copiando privilegios mientras se esconde ante ls 200M tirados en #Spanair"
"164818146082033665";"PilarGGranja";"2012-02-01 22:11:22";"es";"El nuevo plan hidrológico q ha presentado hoy Arias Cañete es una alegría. Por fin sentido común y agua solidaria en un país muy necesitado."
"164818877816127488";"PilarGGranja";"2012-02-01 22:14:17";"es";"Ojoplática ante la denuncia delVpte de la Diputación de Almería sobre facturas intolerables de diputados del Psoe. Incluido el tinte. #gato"
"164818996569444352";"FedericoQuevedo";"2012-02-01 22:14:45";"es";"Ya q @AntonioRNaranjo ataca con una rubia, yo respondo con otra:  http://t.co/NoyE7ie3 vía @youtube"
"164822842511339521";"iescolar";"2012-02-01 22:30:02";"es";"El último tuit del ministro @jiwert es del domingo. ¿Cuando vuelva por aquí nos explicará lo del falso libro de texto de Ciudadanía?"
"164830126796832769";"iescolar";"2012-02-01 22:58:59";"es";"Las excusas de Wert. Cuanto más hablan en el Ministerio de Educación, más mienten http://t.co/kxRCkrfB"
"164830454191624192";"ritabarbera2010";"2012-02-01 23:00:17";"es";"Creo que el Valencia CF mereció ganar esta noche, pero hay esperanza en el próximo partido en Barcelona #creenlafinal"
"164830624304205826";"PilarGGranja";"2012-02-01 23:00:57";"es";"#momentodormir mañana diA largo q comienza con @anarosaq a las 9am! Un montón de reformas analizar. #Byes"
"164833272214466561";"pacomarhuenda";"2012-02-01 23:11:30";"es";"Hola, esta es la portada de hoy, jueves 2 de febrero. Un saludo a todos http://t.co/Ufho2p6U"
"164834196467097601";"AlejandroSanz";"2012-02-01 23:15:09";"es";"Ah... RT @PrincesitaSanz: @AlejandroSanz J Carlos Aragón!!!!!!!!!!!!!!!"
"164841597157122049";"mariviromero";"2012-02-01 23:44:34";"es";"Fallece a los 88 años la poetisa y premio Nobel Wislawa Szymborska - Público.es http://t.co/hbx0s5VM"
"164842309006008321";"cayo_lara";"2012-02-01 23:47:23";"es";"Saludos a los amigos, a los adversarios, a los independientes y hasta los trolls. Mañana a las 5 para Asturias si nos deja el hielo."
