"topicid";"tweetid";"topic"
"24455";"168106956047912961";"fútbol"
"24456";"168112398664876032";"otros"
"24457";"168112737354915840";"música"
"24458";"168113267322007552";"otros"
"24459";"168117726349500418";"música"
"24460";"168117726349500418";"otros"
"24461";"168124945644257280";"cine"
"24462";"168124945644257280";"entretenimiento"
"24463";"168129691776061440";"otros"
"24464";"168140335199952896";"otros"
"24465";"168224461886205952";"otros"
"24466";"168236749665996800";"política"
"24467";"168251937400176640";"política"
"24468";"168251937400176640";"economía"
"24469";"168255707915886592";"política"
"24470";"168255707915886592";"economía"
"24471";"168255707915886592";"entretenimiento"
"24472";"168268133994467328";"economía"
"24473";"168269246537793536";"política"
"24474";"168271647210606592";"política"
"24475";"168271647210606592";"economía"
"24476";"168277721833676800";"entretenimiento"
"24477";"168277721833676800";"otros"
"24478";"168278500657217536";"política"
"24479";"168279069505486848";"política"
"24481";"168282867091247104";"otros"
"24480";"168282867091247104";"política"
"24482";"168283085799030784";"política"
"24483";"168284083170983936";"música"
"24484";"168289249878216704";"cine"
"24485";"168289249878216704";"otros"
"24487";"168291253207842816";"otros"
"24486";"168291253207842816";"cine"
"24488";"168295374941995008";"política"
"24489";"168301007388946432";"política"
"24490";"168309166560120832";"otros"
"24491";"168310893975838721";"otros"
"24493";"168314389714321409";"otros"
"24492";"168314389714321409";"fútbol"
"24494";"168321439416594433";"otros"
"24495";"168336125365194752";"otros"
"24496";"168338194977406976";"política"
"24497";"168338194977406976";"economía"
"24498";"168342955558572032";"música"
"24499";"168342955558572032";"otros"
"24500";"168367128183963649";"política"
"24501";"168368985358872576";"política"
"24502";"168381093270138880";"política"
"24503";"168381577242492928";"política"
"24504";"168391329343209473";"política"
"24505";"168395251214594048";"política"
"24506";"168402839528419328";"política"
"24508";"168422070164791297";"otros"
"24507";"168422070164791297";"música"
"24509";"168424305259069441";"entretenimiento"
"24510";"168424428483526656";"política"
"24511";"168433513719279616";"otros"
"24512";"168446238096752642";"cine"
"24513";"168446238096752642";"otros"
"24514";"168446965561036800";"música"
"24515";"168453780113850368";"política"
"24516";"168469000253227010";"otros"
"24517";"168469406815485952";"entretenimiento"
"24518";"168505031836962816";"política"
"24519";"168508097747357697";"cine"
"24520";"168508097747357697";"otros"
"24521";"168614286594293760";"entretenimiento"
"24522";"168622478606872579";"política"
"24523";"168636524785696768";"entretenimiento"
"24524";"168643237161086976";"política"
"24525";"168645235486887936";"economía"
"24526";"168650195595300866";"otros"
"24527";"168672101123887105";"música"
"24528";"168672219717832705";"entretenimiento"
"24529";"168735627678986240";"entretenimiento"
"24530";"168735627678986240";"otros"
"24531";"168739277289697280";"entretenimiento"
"24532";"168739592986574849";"política"
"24533";"168743864432201729";"política"
"24534";"168743990164856832";"otros"
"24535";"168748473162801153";"política"
"24536";"168774222049574912";"otros"
"24537";"168777782304841729";"política"
"24538";"168779819901911040";"otros"
"24539";"168786803317415936";"otros"
"24540";"168789789053685760";"otros"
"24541";"168791384030052354";"política"
"24542";"168795746613735424";"fútbol"
"24543";"168826916164472833";"deportes"
"24544";"168826916164472833";"fútbol"
"24545";"168831248188444672";"otros"
"24546";"168831719582089217";"entretenimiento"
"24547";"168833726111956992";"política"
"24548";"168833726111956992";"entretenimiento"
"24550";"168834263108694017";"entretenimiento"
"24549";"168834263108694017";"política"
"24551";"168836236918784001";"otros"
"24552";"168892249621544960";"música"
"24553";"168938005481013248";"otros"
"24554";"168942193829089280";"otros"
"24556";"168947454660718594";"entretenimiento"
"24555";"168947454660718594";"política"
"24557";"168955003367735296";"política"
"24558";"168961484376911872";"entretenimiento"
"24559";"168962129662193664";"entretenimiento"
"24560";"168962341659086848";"entretenimiento"
"24561";"168962824847101952";"política"
"24562";"168963976829472768";"política"
"24563";"168969244489428992";"política"
"24564";"168999047435259904";"entretenimiento"
"24565";"169002942400184320";"política"
"24566";"169010716722999296";"entretenimiento"
"24567";"169010716722999296";"política"
"24568";"169016746655752192";"política"
"24570";"169018348837933056";"economía"
"24569";"169018348837933056";"política"
"24571";"169035197617152000";"política"
"24572";"169036846041530368";"política"
"24573";"169042765890584576";"política"
"24574";"169046556534784000";"fútbol"
"24575";"169048642907406337";"política"
"24576";"169052442519011331";"política"
"24577";"169052812624404481";"política"
"24578";"169055974345293825";"otros"
"24579";"169059606201507841";"política"
"24580";"169059606201507841";"economía"
"24581";"169059606201507841";"entretenimiento"
"24583";"169063342026129409";"otros"
"24582";"169063342026129409";"fútbol"
"24584";"169067553040244736";"otros"
"24585";"169068011800625152";"política"
"24586";"169075655428931585";"política"
"24587";"169083261644050433";"otros"
"24588";"169083997304000512";"política"
"24589";"169083997304000512";"otros"
"24590";"169084317673328640";"política"
"24591";"169099577440468992";"política"
"24592";"169099577440468992";"entretenimiento"
"24593";"169101179123535873";"entretenimiento"
"24594";"169101179123535873";"otros"
"24595";"169101797141647361";"política"
"24596";"169106361882382336";"política"
"24598";"169108382752571392";"otros"
"24597";"169108382752571392";"entretenimiento"
"24599";"169125153593245696";"política"
"24600";"169128247701934080";"entretenimiento"
"24601";"169128247701934080";"otros"
"24602";"169129549982990337";"entretenimiento"
"24603";"169129549982990337";"política"
"24604";"169130287501033472";"cine"
"24605";"169132789055225858";"literatura"
"24606";"169135064137998337";"política"
"24607";"169137510436442112";"política"
"24608";"169142449078415362";"música"
"24609";"169150419262644225";"otros"
"24610";"169166265628372992";"entretenimiento"
"24611";"169169955827359744";"fútbol"
"24612";"169169971501481984";"otros"
"24613";"169172351815139328";"fútbol"
"24614";"169175730423472129";"entretenimiento"
"24615";"169175730423472129";"otros"
"24616";"169176227117137920";"entretenimiento"
"24617";"169176227117137920";"otros"
"24618";"169176887300587521";"otros"
"24619";"169178157688164352";"otros"
"24620";"169180129833127937";"entretenimiento"
"24621";"169180129833127937";"política"
"24622";"169180129833127937";"economía"
"24623";"169181172801339392";"política"
"24625";"169183257831800832";"otros"
"24624";"169183257831800832";"política"
"24626";"169184287042711553";"otros"
"24627";"169190310826606593";"entretenimiento"
"24628";"169198855848599554";"otros"
"24629";"169204047017021440";"otros"
"24630";"169208468098650112";"entretenimiento"
"24631";"169208468098650112";"política"
"24633";"169236830829551616";"otros"
"24632";"169236830829551616";"música"
"24634";"169299607677968384";"otros"
"24635";"169301007971528705";"cine"
"24636";"169304462966521856";"otros"
"24637";"169317620280082432";"entretenimiento"
"24638";"169317933594583040";"política"
"24639";"169318389616091136";"entretenimiento"
"24640";"169330698866540545";"otros"
"24641";"169333014361411584";"política"
"24642";"169333014361411584";"economía"
"24643";"169333105776275456";"política"
"24644";"169333105776275456";"economía"
"24646";"169337452606144512";"otros"
"24645";"169337452606144512";"política"
"24647";"169338733148127233";"economía"
"24648";"169338733148127233";"política"
"24649";"169338733148127233";"otros"
"24650";"169342970552778752";"otros"
"24651";"169343836773040128";"política"
"24652";"169343836773040128";"economía"
"24653";"169359085010034689";"economía"
"24654";"169362805114413057";"música"
"24655";"169362805114413057";"otros"
"24656";"169376485965168640";"otros"
"24657";"169379805085704193";"entretenimiento"
"24658";"169382637377560576";"política"
"24659";"169382637377560576";"economía"
"24660";"169382741702483969";"política"
"24661";"169389825588338689";"otros"
"24662";"169391748815130625";"política"
"24663";"169393162673065984";"entretenimiento"
"24664";"169393162673065984";"otros"
"24666";"169394264445427712";"economía"
"24665";"169394264445427712";"política"
"24667";"169396577230794753";"entretenimiento"
"24668";"169396577230794753";"política"
"24669";"169398604929318913";"política"
"24670";"169398604929318913";"economía"
"24671";"169399845239529472";"política"
"24672";"169399845239529472";"economía"
"24674";"169412344437424128";"economía"
"24673";"169412344437424128";"política"
"24675";"169412830993461248";"otros"
"24676";"169412972765134848";"política"
"24677";"169412972765134848";"economía"
"24678";"169413787328331776";"otros"
"24680";"169414090912055296";"entretenimiento"
"24679";"169414090912055296";"política"
"24681";"169434185310797824";"política"
"24682";"169434185310797824";"economía"
"24683";"169444837215567872";"política"
"24684";"169444837215567872";"economía"
"24686";"169451501989806081";"economía"
"24685";"169451501989806081";"política"
"24687";"169463111651295232";"entretenimiento"
"24688";"169469898773368833";"economía"
"24689";"169474186711015424";"política"
"24690";"169475848783667200";"fútbol"
"24691";"169484571262451712";"política"
"24692";"169488774412251136";"política"
"24693";"169493679445258241";"política"
"24694";"169494700494036992";"entretenimiento"
"24695";"169494700494036992";"política"
"24696";"169514355866607616";"otros"
"24697";"169518043196702720";"política"
"24698";"169518043196702720";"otros"
"24699";"169521392734310400";"otros"
"24700";"169521847128436737";"política"
"24702";"169521881177796608";"otros"
"24701";"169521881177796608";"entretenimiento"
"24703";"169522745565126656";"política"
"24704";"169522745565126656";"entretenimiento"
"24705";"169529805056913408";"música"
"24706";"169532726133800962";"música"
"24708";"169540073338044416";"economía"
"24707";"169540073338044416";"política"
"24709";"169547319103066113";"entretenimiento"
"24710";"169549869462196225";"otros"
"24711";"169554629137399808";"entretenimiento"
"24712";"169554629137399808";"otros"
"24714";"169559608657055747";"otros"
"24713";"169559608657055747";"política"
"24715";"169569506887352320";"política"
"24716";"169573105520476160";"música"
"24717";"169579377372311552";"otros"
"24718";"169589336147369984";"música"
"24719";"169589336147369984";"otros"
"24720";"169645817953660928";"otros"
"24721";"169658983496417280";"política"
"24722";"169665207138918401";"política"
"24723";"169666672712630273";"otros"
"24724";"169679809675407360";"entretenimiento"
"24725";"169683876363501568";"política"
"24726";"169684733238849536";"otros"
"24727";"169686361140502529";"política"
"24728";"169686361140502529";"entretenimiento"
"24729";"169686636463013888";"economía"
"24730";"169696040042250240";"política"
"24731";"169697221799972864";"política"
"24732";"169697221799972864";"economía"
"24733";"169698872678039552";"política"
"24734";"169698878579425281";"política"
"24736";"169699864744177664";"otros"
"24735";"169699864744177664";"entretenimiento"
"24737";"169703514413608960";"entretenimiento"
"24738";"169703514413608960";"otros"
"24739";"169713989679456256";"política"
"24740";"169730285376774146";"otros"
"24741";"169742402309992448";"política"
"24742";"169745973373964288";"política"
"24743";"169760078558265344";"política"
"24744";"169760078558265344";"economía"
"24745";"169760078558265344";"entretenimiento"
"24746";"169775612960047106";"política"
"24747";"169776132797894657";"otros"
"24749";"169779254769356800";"entretenimiento"
"24748";"169779254769356800";"política"
"24750";"169781928365535232";"política"
"24751";"169782238060351488";"política"
"24752";"169784852705591296";"música"
